Branch_ID,Branch_NM,Country_Name,,Last_History_Date
BR1918,Tatra Motors, Seychelles,,03/10/2023
BR1928,Tazzari Motors, Sierra Leone,,04/10/2023
BR1938,Tesla Motors, Singapore,,05/10/2023
BR1948,Tornado Motors, Sint Maarten (Netherlands),,06/10/2023
BR1958,Toyota Motors, Slovakia,,07/10/2023
BR1968,Toyota India Motors, Slovenia,,08/10/2023
BR1978,Turner Motors, Solomon Islands,,09/10/2023
BR1988,TVR Motors, Somalia,,10/10/2023
BR1998,UAZ Motors, Somaliland,,11/10/2023
BR2008,Vauxhall Motors, South Africa,,12/10/2023
BR2018,Venturi Motors, South Georgia and the South Sandwich Islands (UK),,13/10/2023
BR2028,Volkswagen Motors, South Ossetia,,14/10/2023
BR2038,Volkswagen do Brasil Motors, South Sudan,,15/10/2023
BR2048,Volkswagen South Africa Motors, Spain,,16/10/2023
BR2058,Volvo Motors, Sri Lanka,,17/10/2023
BR2068,Westfield Motors, Sudan,,18/10/2023
BR2078,Wiesmann Motors, Suriname,,19/10/2023
BR2088,Zastava Motors, Svalbard and Jan Mayen (Norway),,20/10/2023
BR2098,ZAZ Motors, Sweden,,21/10/2023
BR2108,ZIL Motors,  Switzerland,,22/10/2023
BR2118,Audi Motors, Syria,,23/10/2023
BR2128,DKW Motors, Taiwan,,24/10/2023
BR2138,Horch Motors, Tajikistan,,25/10/2023
BR2148,Wanderer Motors, Tanzania,,26/10/2023
BR2158,Maybach  Motors, Thailand,,27/10/2023
BR2168,Izh  Motors, Togo,,28/10/2023
BR2178,Lagonda  Motors, Tokelau (New Zealand),,29/10/2023
BR2188,MG  Motors, Tonga,,30/10/2023
BR2198,Morris  Motors, Transnistria (Moldova),,31/10/2023
BR2208,Austin  Motors, Trinidad and Tobago,,01/11/2023
BR2218,Riley  Motors, Tunisia,,02/11/2023
BR2228,Wolseley  Motors, Turkey,,03/11/2023
BR2238,Standard  Motors, Turkmenistan,,04/11/2023
BR2248,Talbot  Motors, Turks and Caicos Islands (UK),,05/11/2023
BR2258,Das Motors, Tuvalu,,06/11/2023
BR2268,Ramani Motors, Uganda,,07/11/2023
BR2278,Deccan Motors, Ukraine,,08/11/2023
BR2288,Herald Motors, United Arab Emirates,,09/11/2023
BR2298,Zion Automobils, United Kingdom,,10/11/2023
BR2308,Atlantic Motor Company, United States of America,,11/11/2023
BR2318,2008 NRHP-listed, Uruguay,,12/11/2023
BR2328,Blankinship Motor Company Building, Uzbekistan,,13/11/2023
BR2338,Bohn Motor Company Automobile Dealership, Vanuatu,,14/11/2023
BR2348,Buick Automobile Company Building,  Vatican City,,15/11/2023
BR2358,Cadillac Automobile Company Building, Venezuela,,16/11/2023
BR2368,Casa de cadillac, Vietnam,,17/11/2023
BR2378,Cass Motor Sales," Virgin Islands, British (UK)",,18/11/2023
BR2388,Claremore Auto Dealership," Virgin Islands, United States (US)",,19/11/2023
BR2398,Clemens Automobile Company Building, Wallis and Futuna (France),,20/11/2023
BR2408,Colman Automotive Building, Western Sahara,,21/11/2023
BR2418,H Street Playhouse, Yemen,,22/11/2023
BR2428,Howard Motor Company Building, Zambia,,23/11/2023
BR2438,Hupmobile Building, Zimbabwe,,24/11/2023
BR2448,Jennings Ford Automobile Dealership,Nepal,,25/11/2023
BR2458,Jones Motor Company, United States of America,,26/11/2023
BR2468,Kindel Building, United States of America,,27/11/2023
BR0009,AC Cars Motors, Afghanistan,,28/11/2023
BR0019,Acura Motors, Akrotiri and Dhekelia (UK),,29/11/2023
BR0029,Aixam-Mega (including Arola) Motors, Åland Islands (Finland),,30/11/2023
BR0039,Alfa Romeo Motors, Albania,,01/12/2023
BR0049,Alpine Motors, Algeria,,02/12/2023
BR0059,Alvis Motors, American Samoa (US),,03/12/2023
BR0069,"AMC, Eagle Motors", Andorra,,04/12/2023
BR0079,Anadol Motors, Angola,,05/12/2023
BR0089,Ariel Motors, Anguilla (UK),,06/12/2023
BR0099,ARO Motors, Antigua and Barbuda,,07/12/2023
BR0109,Artega Motors, Argentina,,08/12/2023
BR0119,Asia Motors Motors, Armenia,,09/12/2023
BR0129,Aston Martin Motors, Artsakh,,10/12/2023
BR0139,Audi Motors, Aruba (Netherlands),,11/12/2023
BR0149,Autobianchi Motors, Australia,,12/12/2023
BR0159,Auto-Union Motors, Austria,,13/12/2023
BR0169,Auverland Motors, Azerbaijan,,14/12/2023
BR0179,Bentley Motors, Bahamas,,15/12/2023
BR0189,Bitter Motors, Bahrain,,16/12/2023
BR0199,BMW Motors, Bangladesh,,17/12/2023
BR0209,Bond Motors, Barbados,,18/12/2023
BR0219,Borgward (including Goliath and Lloyd) Motors, Belarus,,19/12/2023
BR0229,Bristol Motors, Belgium,,20/12/2023
BR0239,British Leyland Motors, Belize,,21/12/2023
BR0249,Austin-Healey Motors, Benin,,22/12/2023
BR0259,"Austin, Rover Motors", Bermuda (UK),,23/12/2023
BR0269,Bugatti Motors, Bhutan,,24/12/2023
BR0279,Buick Motors, Bolivia,,25/12/2023
BR0289,Bytom Motors, Bosnia and Herzegovina,,26/12/2023
BR0299,Cadillac Motors, Botswana,,27/12/2023
BR0309,Caterham Motors, Brazil,,28/12/2023
BR0319,Checker Motors, Brunei,,29/12/2023
BR0329,Chevrolet Motors, Bulgaria,,30/12/2023
BR0339,Chevrolet India Motors, Burkina Faso,,31/12/2023
BR0349,Chrysler Motors, Burundi,,01/01/2024
BR0359,Chrysler Europe Motors, Cambodia,,02/01/2024
BR0369,Citroën Motors, Cameroon,,03/01/2024
BR0379,Cizeta-Moroder Motors, Canada,,04/01/2024
BR0389,Dacia Motors, Cape Verde,,05/01/2024
BR0399,"Daewoo, Saehan, Chevrolet Korea Motors", Cayman Islands (UK),,06/01/2024
BR0409,DAF Motors, Central African Republic,,07/01/2024
BR0419,Daihatsu Motors, Chad,,08/01/2024
BR0429,Daimler Motors, Chile,,09/01/2024
BR0439,Datsun Motors," China, People's Republic of",,10/01/2024
BR0449,Delahaye Motors, Christmas Island (Australia),,11/01/2024
BR0459,DeLorean Motors, Cocos (Keeling) Islands (Australia),,12/01/2024
BR0469,DeSoto Motors, Colombia,,13/01/2024
BR0479,De Tomaso Motors, Comoros,,14/01/2024
BR0489,Dodge Motors," Congo, Democratic Republic of the",,15/01/2024
BR0499,Donkervoort Motors," Congo, Republic of the",,16/01/2024
BR0509,Edsel Motors, Cook Islands (New Zealand),,17/01/2024
BR0519,e.GO Mobile Motors, Costa Rica,,18/01/2024
BR0529,Eicher Polaris Motors, Côte d'Ivoire,,19/01/2024
BR0539,Elva Motors, Croatia,,20/01/2024
BR0549,Facel Vega Motors, Cuba,,21/01/2024
BR0559,Ferrari Motors, Curaçao (Netherlands),,22/01/2024
BR0569,Fiat Motors, Cyprus,,23/01/2024
BR0579,Fiat do Brasil Motors, Czech Republic,,24/01/2024
BR0589,Fiat India Motors, Denmark,,25/01/2024
BR0599,"Fisker, Karma Motors", Djibouti,,26/01/2024
BR0609,Ford America Motors, Dominica,,27/01/2024
BR0619,Ford Australia Motors, Dominican Republic,,28/01/2024
BR0629,Ford do Brasil Motors, East Timor,,29/01/2024
BR0639,Ford Europe Motors, Ecuador,,30/01/2024
BR0649,Ford India Motors, Egypt,,31/01/2024
BR0659,Freightliner Motors, El Salvador,,01/02/2024
BR0669,FSO Motors, Equatorial Guinea,,02/02/2024
BR0679,GAZ Motors, Eritrea,,03/02/2024
BR0689,Geo Motors, Estonia,,04/02/2024
BR0699,Gilbern Motors, Eswatini,,05/02/2024
BR0709,Ginetta Motors, Ethiopia,,06/02/2024
BR0719,Glas Motors, Falkland Islands (UK),,07/02/2024
BR0729,GMC Motors, Faroe Islands (Denmark),,08/02/2024
BR0739,GTA Spano Motors, Fiji,,09/02/2024
BR0749,Gumpert Motors, Finland,,10/02/2024
BR0759,Healey Motors, France,,11/02/2024
BR0769,Heinkel Motors, French Guiana (France),,12/02/2024
BR0779,Hennessey Motors, French Polynesia (France),,13/02/2024
BR0789,Hillman Motors, Gabon,,14/02/2024
BR0799,Hindustan Motors," Gambia, The",,15/02/2024
BR0809,Holden Motors, Georgia,,16/02/2024
BR0819,Honda Motors, Germany,,17/02/2024
BR0829,Honda India Motors, Ghana,,18/02/2024
BR0839,Hudson Motors, Gibraltar (UK),,19/02/2024
BR0849,Humber Motors, Greece,,20/02/2024
BR0859,Hummer Motors, Greenland (Denmark),,21/02/2024
BR0869,Hyundai Motors, Grenada,,22/02/2024
BR0879,"IFA (including Trabant, Wartburg, Barkas) Motors", Guam (US),,23/02/2024
BR0889,Infiniti Motors, Guatemala,,24/02/2024
BR0899,Innocenti Motors, Guernsey (UK),,25/02/2024
BR0909,Invicta Motors, Guinea,,26/02/2024
BR0919,Isdera Motors, Guinea-Bissau,,27/02/2024
BR0929,Iso Motors, Guyana,,28/02/2024
BR0939,Isotta Fraschini Motors, Haiti,,29/02/2024
BR0949,Isuzu Motors, Honduras,,01/03/2024
BR0959,Iveco Motors, Hungary,,02/03/2024
BR0969,Jaguar Motors, Iceland,,03/03/2024
BR0979,Jeep Motors, India,,04/03/2024
BR0989,Jensen Motors, Indonesia,,05/03/2024
BR0999,JPX Motors, Iran,,06/03/2024
BR1009,Kia Motors, Iraq,,07/03/2024
BR1019,Koenigsegg Motors, Ireland,,08/03/2024
BR1029,KTM Motors, Isle of Man (UK),,09/03/2024
BR1039,Lada Motors, Israel,,10/03/2024
BR1049,Lamborghini Motors, Italy,,11/03/2024
BR1059,Lancia Motors, Jamaica,,12/03/2024
BR1069,Land Rover Motors, Japan,,13/03/2024
BR1079,Lexus Motors, Jersey (UK),,14/03/2024
BR1089,Ligier Motors, Jordan,,15/03/2024
BR1099,Lincoln Motors, Kazakhstan,,16/03/2024
BR1109,Lotus Motors, Kenya,,17/03/2024
BR1119,LTI Motors, Kiribati,,18/03/2024
BR1129,LuAZ Motors," Korea, North",,19/03/2024
BR1139,Lynx Motors," Korea, South",,20/03/2024
BR1149,Mahindra Motors, Kosovo,,21/03/2024
BR1159,Marcos Motors, Kuwait,,22/03/2024
BR1169,Marlin Motors, Kyrgyzstan,,23/03/2024
BR1179,Maruti Motors, Laos,,24/03/2024
BR1189,Maserati Motors, Latvia,,25/03/2024
BR1199,Mastretta Motors, Lebanon,,26/03/2024
BR1209,"Matra (including Deutsch-Bonnet, René Bonnet) Motors", Lesotho,,27/03/2024
BR1219,Mazda Motors, Liberia,,28/03/2024
BR1229,Mazzanti Motors, Libya,,29/03/2024
BR1239,McLaren Motors, Liechtenstein,,30/03/2024
BR1249,Mercedes-Benz (including Maybach) Motors, Lithuania,,31/03/2024
BR1259,Mercury Motors, Luxembourg,,01/04/2024
BR1269,Merkur Motors, Madagascar,,02/04/2024
BR1279,Messerschmitt Motors, Malawi,,03/04/2024
BR1289,Mia Motors, Malaysia,,04/04/2024
BR1299,Micro Motors, Maldives,,05/04/2024
BR1309,Mini Motors, Mali,,06/04/2024
BR1319,Mitsubishi Motors, Malta,,07/04/2024
BR1329,Monica Motors, Marshall Islands,,08/04/2024
BR1339,Monteverdi Motors, Mauritania,,09/04/2024
BR1349,Morgan Motors, Mauritius,,10/04/2024
BR1359,Moskwitch Motors, Mayotte (France),,11/04/2024
BR1369,Nash Motors, Mexico,,12/04/2024
BR1379,Naza Motors, Federated States of Micronesia,,13/04/2024
BR1389,Nissan Motors, Moldova,,14/04/2024
BR1399,Nissan India Motors, Monaco,,15/04/2024
BR1409,Noble Motors, Mongolia,,16/04/2024
BR1419,NSU Motors, Montenegro,,17/04/2024
BR1429,Oldsmobile Motors, Montserrat (UK),,18/04/2024
BR1439,Oltcit Motors, Morocco,,19/04/2024
BR1449,Opel Motors, Mozambique,,20/04/2024
BR1459,Packard Motors, Myanmar,,21/04/2024
BR1469,Pagani Motors, Namibia,,22/04/2024
BR1479,Panhard Motors, Nauru,,23/04/2024
BR1489,Panoz Motors,   Nepal,,24/04/2024
BR1499,Panther Motors, Netherlands,,25/04/2024
BR1509,Peel Motors, New Caledonia (France),,26/04/2024
BR1519,Perodua Motors, New Zealand,,27/04/2024
BR1529,Peugeot Motors, Nicaragua,,28/04/2024
BR1539,PGO Motors, Niger,,29/04/2024
BR1549,Piaggio Motors, Nigeria,,30/04/2024
BR1559,Plymouth Motors, Niue (New Zealand),,01/05/2024
BR1569,Polestar Motors, Norfolk Island (Australia),,02/05/2024
BR1579,"Pontiac, Asüna Motors", North Macedonia,,03/05/2024
BR1589,Porsche Motors, Northern Cyprus,,04/05/2024
BR1599,Premier Motors, Northern Mariana Islands (US),,05/05/2024
BR1609,Proton Motors, Norway,,06/05/2024
BR1619,Puma Motors, Oman,,07/05/2024
BR1629,Ranger Motors, Pakistan,,08/05/2024
BR1639,Reliant Motors, Palau,,09/05/2024
BR1649,Renault Motors, State of Palestine,,10/05/2024
BR1659,Rivian Motors, Panama,,11/05/2024
BR1669,Rolls-Royce Motors, Papua New Guinea,,12/05/2024
BR1679,Saab Motors, Paraguay,,13/05/2024
BR1689,SAIC Motor Motors, Peru,,14/05/2024
BR1699,Saleen Motors, Philippines,,15/05/2024
BR1709,Samsung Motors, Pitcairn Islands (UK),,16/05/2024
BR1719,San Motors, Poland,,17/05/2024
BR1729,Santa Matilde Motors, Portugal,,18/05/2024
BR1739,Santana Motors, Puerto Rico (US),,19/05/2024
BR1749,Saturn Motors, Qatar,,20/05/2024
BR1759,Scion Motors, Romania,,21/05/2024
BR1769,Seat Motors, Russia,,22/05/2024
BR1779,Shelby SuperCars Motors, Rwanda,,23/05/2024
BR1789,Simca Motors, Saint Barthélemy (France),,24/05/2024
BR1799,Simca do Brasil Motors, Saint Helena (UK),,25/05/2024
BR1809,Singer Motors, Saint Kitts and Nevis,,26/05/2024
BR1819,Skoda Motors, Saint Lucia,,27/05/2024
BR1829,Smart Motors, Saint Martin (France),,28/05/2024
BR1839,Spyker Motors, Saint Pierre and Miquelon (France),,29/05/2024
BR1849,SsangYong Motors, Saint Vincent and the Grenadines,,30/05/2024
BR1859,Standard-Triumph Motors, Samoa,,31/05/2024
BR1869,Studebaker Motors, San Marino,,01/06/2024
BR1879,Subaru Motors, São Tomé and Príncipe,,02/06/2024
BR1889,Sunbeam Motors, Saudi Arabia,,03/06/2024
BR1899,Suzuki Motors, Senegal,,04/06/2024
BR1909,Tata Motors, Serbia,,05/06/2024
BR1919,Tatra Motors, Seychelles,,06/06/2024
BR1929,Tazzari Motors, Sierra Leone,,07/06/2024
BR1939,Tesla Motors, Singapore,,08/06/2024
BR1949,Tornado Motors, Sint Maarten (Netherlands),,09/06/2024
BR1959,Toyota Motors, Slovakia,,10/06/2024
BR1969,Toyota India Motors, Slovenia,,11/06/2024
BR1979,Turner Motors, Solomon Islands,,12/06/2024
BR1989,TVR Motors, Somalia,,13/06/2024
BR1999,UAZ Motors, Somaliland,,14/06/2024
BR2009,Vauxhall Motors, South Africa,,15/06/2024
BR2019,Venturi Motors, South Georgia and the South Sandwich Islands (UK),,16/06/2024
BR2029,Volkswagen Motors, South Ossetia,,17/06/2024
BR2039,Volkswagen do Brasil Motors, South Sudan,,18/06/2024
BR2049,Volkswagen South Africa Motors, Spain,,19/06/2024
BR2059,Volvo Motors, Sri Lanka,,20/06/2024
BR2069,Westfield Motors, Sudan,,21/06/2024
BR2079,Wiesmann Motors, Suriname,,22/06/2024
BR2089,Zastava Motors, Svalbard and Jan Mayen (Norway),,23/06/2024
BR2099,ZAZ Motors, Sweden,,24/06/2024
BR2109,ZIL Motors,  Switzerland,,25/06/2024
BR2119,Audi Motors, Syria,,26/06/2024
BR2129,DKW Motors, Taiwan,,27/06/2024
BR2139,Horch Motors, Tajikistan,,28/06/2024
BR2149,Wanderer Motors, Tanzania,,29/06/2024
BR2159,Maybach  Motors, Thailand,,30/06/2024
BR2169,Izh  Motors, Togo,,01/07/2024
BR2179,Lagonda  Motors, Tokelau (New Zealand),,02/07/2024
BR2189,MG  Motors, Tonga,,03/07/2024
BR2199,Morris  Motors, Transnistria (Moldova),,04/07/2024
BR2209,Austin  Motors, Trinidad and Tobago,,05/07/2024
BR2219,Riley  Motors, Tunisia,,06/07/2024
BR2229,Wolseley  Motors, Turkey,,07/07/2024
BR2239,Standard  Motors, Turkmenistan,,08/07/2024
BR2249,Talbot  Motors, Turks and Caicos Islands (UK),,09/07/2024
BR2259,Das Motors, Tuvalu,,10/07/2024
BR2269,Ramani Motors, Uganda,,11/07/2024
BR2279,Deccan Motors, Ukraine,,12/07/2024
BR2289,Herald Motors, United Arab Emirates,,13/07/2024
BR2299,Zion Automobils, United Kingdom,,14/07/2024
BR2309,Atlantic Motor Company, United States of America,,15/07/2024
BR2319,2008 NRHP-listed, Uruguay,,16/07/2024
BR2329,Blankinship Motor Company Building, Uzbekistan,,17/07/2024
BR2339,Bohn Motor Company Automobile Dealership, Vanuatu,,18/07/2024
BR2349,Buick Automobile Company Building,  Vatican City,,19/07/2024
BR2359,Cadillac Automobile Company Building, Venezuela,,20/07/2024
BR2369,Casa de cadillac, Vietnam,,21/07/2024
BR2379,Cass Motor Sales," Virgin Islands, British (UK)",,22/07/2024
BR2389,Claremore Auto Dealership," Virgin Islands, United States (US)",,23/07/2024
BR2399,Clemens Automobile Company Building, Wallis and Futuna (France),,24/07/2024
BR2409,Colman Automotive Building, Western Sahara,,25/07/2024
BR2419,H Street Playhouse, Yemen,,26/07/2024
BR2429,Howard Motor Company Building, Zambia,,27/07/2024
BR2439,Hupmobile Building, Zimbabwe,,28/07/2024
BR2449,Jennings Ford Automobile Dealership,Nepal,,29/07/2024
BR2459,Jones Motor Company, United States of America,,30/07/2024
BR2469,Kindel Building, United States of America,,31/07/2024
BR0010,AC Cars Motors, Afghanistan,,01/08/2024
BR0020,Acura Motors, Akrotiri and Dhekelia (UK),,02/08/2024
BR0030,Aixam-Mega (including Arola) Motors, Åland Islands (Finland),,03/08/2024
BR0040,Alfa Romeo Motors, Albania,,04/08/2024
BR0050,Alpine Motors, Algeria,,05/08/2024
BR0060,Alvis Motors, American Samoa (US),,06/08/2024
BR0070,"AMC, Eagle Motors", Andorra,,07/08/2024
BR0080,Anadol Motors, Angola,,08/08/2024
BR0090,Ariel Motors, Anguilla (UK),,09/08/2024
BR0100,ARO Motors, Antigua and Barbuda,,10/08/2024
BR0110,Artega Motors, Argentina,,11/08/2024
BR0120,Asia Motors Motors, Armenia,,12/08/2024
BR0130,Aston Martin Motors, Artsakh,,13/08/2024
BR0140,Audi Motors, Aruba (Netherlands),,14/08/2024
BR0150,Autobianchi Motors, Australia,,15/08/2024
BR0160,Auto-Union Motors, Austria,,16/08/2024
BR0170,Auverland Motors, Azerbaijan,,17/08/2024
BR0180,Bentley Motors, Bahamas,,18/08/2024
BR0190,Bitter Motors, Bahrain,,19/08/2024
BR0200,BMW Motors, Bangladesh,,20/08/2024
BR0210,Bond Motors, Barbados,,21/08/2024
BR0220,Borgward (including Goliath and Lloyd) Motors, Belarus,,22/08/2024
BR0230,Bristol Motors, Belgium,,23/08/2024
BR0240,British Leyland Motors, Belize,,24/08/2024
BR0250,Austin-Healey Motors, Benin,,25/08/2024
BR0260,"Austin, Rover Motors", Bermuda (UK),,26/08/2024
BR0270,Bugatti Motors, Bhutan,,27/08/2024
BR0280,Buick Motors, Bolivia,,28/08/2024
BR0290,Bytom Motors, Bosnia and Herzegovina,,29/08/2024
BR0300,Cadillac Motors, Botswana,,30/08/2024
BR0310,Caterham Motors, Brazil,,31/08/2024
BR0320,Checker Motors, Brunei,,01/09/2024
BR0330,Chevrolet Motors, Bulgaria,,02/09/2024
BR0340,Chevrolet India Motors, Burkina Faso,,03/09/2024
BR0350,Chrysler Motors, Burundi,,04/09/2024
BR0360,Chrysler Europe Motors, Cambodia,,05/09/2024
BR0370,Citroën Motors, Cameroon,,06/09/2024
BR0380,Cizeta-Moroder Motors, Canada,,07/09/2024
BR0390,Dacia Motors, Cape Verde,,08/09/2024
BR0400,"Daewoo, Saehan, Chevrolet Korea Motors", Cayman Islands (UK),,09/09/2024
BR0410,DAF Motors, Central African Republic,,10/09/2024
BR0420,Daihatsu Motors, Chad,,11/09/2024
BR0430,Daimler Motors, Chile,,12/09/2024
BR0440,Datsun Motors," China, People's Republic of",,13/09/2024
BR0450,Delahaye Motors, Christmas Island (Australia),,14/09/2024
BR0460,DeLorean Motors, Cocos (Keeling) Islands (Australia),,15/09/2024
BR0470,DeSoto Motors, Colombia,,16/09/2024
BR0480,De Tomaso Motors, Comoros,,17/09/2024
BR0490,Dodge Motors," Congo, Democratic Republic of the",,18/09/2024
BR0500,Donkervoort Motors," Congo, Republic of the",,19/09/2024
BR0510,Edsel Motors, Cook Islands (New Zealand),,20/09/2024
BR0520,e.GO Mobile Motors, Costa Rica,,21/09/2024
BR0530,Eicher Polaris Motors, Côte d'Ivoire,,22/09/2024
BR0540,Elva Motors, Croatia,,23/09/2024
BR0550,Facel Vega Motors, Cuba,,24/09/2024
BR0560,Ferrari Motors, Curaçao (Netherlands),,25/09/2024
BR0570,Fiat Motors, Cyprus,,26/09/2024
BR0580,Fiat do Brasil Motors, Czech Republic,,27/09/2024
BR0590,Fiat India Motors, Denmark,,28/09/2024
BR0600,"Fisker, Karma Motors", Djibouti,,29/09/2024
BR0610,Ford America Motors, Dominica,,30/09/2024
BR0620,Ford Australia Motors, Dominican Republic,,01/10/2024
BR0630,Ford do Brasil Motors, East Timor,,02/10/2024
BR0640,Ford Europe Motors, Ecuador,,03/10/2024
BR0650,Ford India Motors, Egypt,,04/10/2024
BR0660,Freightliner Motors, El Salvador,,05/10/2024
BR0670,FSO Motors, Equatorial Guinea,,06/10/2024
BR0680,GAZ Motors, Eritrea,,07/10/2024
BR0690,Geo Motors, Estonia,,08/10/2024
BR0700,Gilbern Motors, Eswatini,,09/10/2024
BR0710,Ginetta Motors, Ethiopia,,10/10/2024
BR0720,Glas Motors, Falkland Islands (UK),,11/10/2024
BR0730,GMC Motors, Faroe Islands (Denmark),,12/10/2024
BR0740,GTA Spano Motors, Fiji,,13/10/2024
BR0750,Gumpert Motors, Finland,,14/10/2024
BR0760,Healey Motors, France,,15/10/2024
BR0770,Heinkel Motors, French Guiana (France),,16/10/2024
BR0780,Hennessey Motors, French Polynesia (France),,17/10/2024
BR0790,Hillman Motors, Gabon,,18/10/2024
BR0800,Hindustan Motors," Gambia, The",,19/10/2024
BR0810,Holden Motors, Georgia,,20/10/2024
BR0820,Honda Motors, Germany,,21/10/2024
BR0830,Honda India Motors, Ghana,,22/10/2024
BR0840,Hudson Motors, Gibraltar (UK),,23/10/2024
BR0850,Humber Motors, Greece,,24/10/2024
BR0860,Hummer Motors, Greenland (Denmark),,25/10/2024
BR0870,Hyundai Motors, Grenada,,26/10/2024
BR0880,"IFA (including Trabant, Wartburg, Barkas) Motors", Guam (US),,27/10/2024
BR0890,Infiniti Motors, Guatemala,,28/10/2024
BR0900,Innocenti Motors, Guernsey (UK),,29/10/2024
BR0910,Invicta Motors, Guinea,,30/10/2024
BR0920,Isdera Motors, Guinea-Bissau,,31/10/2024
BR0930,Iso Motors, Guyana,,01/11/2024
BR0940,Isotta Fraschini Motors, Haiti,,02/11/2024
BR0950,Isuzu Motors, Honduras,,03/11/2024
BR0960,Iveco Motors, Hungary,,04/11/2024
BR0970,Jaguar Motors, Iceland,,05/11/2024
BR0980,Jeep Motors, India,,06/11/2024
BR0990,Jensen Motors, Indonesia,,07/11/2024
BR1000,JPX Motors, Iran,,08/11/2024
BR1010,Kia Motors, Iraq,,09/11/2024
BR1020,Koenigsegg Motors, Ireland,,10/11/2024
BR1030,KTM Motors, Isle of Man (UK),,11/11/2024
BR1040,Lada Motors, Israel,,12/11/2024
BR1050,Lamborghini Motors, Italy,,13/11/2024
BR1060,Lancia Motors, Jamaica,,14/11/2024
BR1070,Land Rover Motors, Japan,,15/11/2024
BR1080,Lexus Motors, Jersey (UK),,16/11/2024
BR1090,Ligier Motors, Jordan,,17/11/2024
BR1100,Lincoln Motors, Kazakhstan,,18/11/2024
BR1110,Lotus Motors, Kenya,,19/11/2024
BR1120,LTI Motors, Kiribati,,20/11/2024
BR1130,LuAZ Motors," Korea, North",,21/11/2024
BR1140,Lynx Motors," Korea, South",,22/11/2024
BR1150,Mahindra Motors, Kosovo,,23/11/2024
BR1160,Marcos Motors, Kuwait,,24/11/2024
BR1170,Marlin Motors, Kyrgyzstan,,25/11/2024
BR1180,Maruti Motors, Laos,,26/11/2024
BR1190,Maserati Motors, Latvia,,27/11/2024
BR1200,Mastretta Motors, Lebanon,,28/11/2024
BR1210,"Matra (including Deutsch-Bonnet, René Bonnet) Motors", Lesotho,,29/11/2024
BR1220,Mazda Motors, Liberia,,30/11/2024
BR1230,Mazzanti Motors, Libya,,01/12/2024
BR1240,McLaren Motors, Liechtenstein,,02/12/2024
BR1250,Mercedes-Benz (including Maybach) Motors, Lithuania,,03/12/2024
BR1260,Mercury Motors, Luxembourg,,04/12/2024
BR1270,Merkur Motors, Madagascar,,05/12/2024
BR1280,Messerschmitt Motors, Malawi,,06/12/2024
BR1290,Mia Motors, Malaysia,,07/12/2024
BR1300,Micro Motors, Maldives,,08/12/2024
BR1310,Mini Motors, Mali,,09/12/2024
BR1320,Mitsubishi Motors, Malta,,10/12/2024
BR1330,Monica Motors, Marshall Islands,,11/12/2024
BR1340,Monteverdi Motors, Mauritania,,12/12/2024
BR1350,Morgan Motors, Mauritius,,13/12/2024
BR1360,Moskwitch Motors, Mayotte (France),,14/12/2024
BR1370,Nash Motors, Mexico,,15/12/2024
BR1380,Naza Motors, Federated States of Micronesia,,16/12/2024
BR1390,Nissan Motors, Moldova,,17/12/2024
BR1400,Nissan India Motors, Monaco,,18/12/2024
BR1410,Noble Motors, Mongolia,,19/12/2024
BR1420,NSU Motors, Montenegro,,20/12/2024
BR1430,Oldsmobile Motors, Montserrat (UK),,21/12/2024
BR1440,Oltcit Motors, Morocco,,22/12/2024
BR1450,Opel Motors, Mozambique,,23/12/2024
BR1460,Packard Motors, Myanmar,,24/12/2024
BR1470,Pagani Motors, Namibia,,25/12/2024
BR1480,Panhard Motors, Nauru,,26/12/2024
BR1490,Panoz Motors,   Nepal,,27/12/2024
BR1500,Panther Motors, Netherlands,,28/12/2024
BR1510,Peel Motors, New Caledonia (France),,29/12/2024
BR1520,Perodua Motors, New Zealand,,30/12/2024
BR1530,Peugeot Motors, Nicaragua,,31/12/2024
BR1540,PGO Motors, Niger,,01/01/2025
BR1550,Piaggio Motors, Nigeria,,02/01/2025
BR1560,Plymouth Motors, Niue (New Zealand),,03/01/2025
BR1570,Polestar Motors, Norfolk Island (Australia),,04/01/2025
BR1580,"Pontiac, Asüna Motors", North Macedonia,,05/01/2025
BR1590,Porsche Motors, Northern Cyprus,,06/01/2025
BR1600,Premier Motors, Northern Mariana Islands (US),,07/01/2025
BR1610,Proton Motors, Norway,,08/01/2025
BR1620,Puma Motors, Oman,,09/01/2025
BR1630,Ranger Motors, Pakistan,,10/01/2025
BR1640,Reliant Motors, Palau,,11/01/2025
BR1650,Renault Motors, State of Palestine,,12/01/2025
BR1660,Rivian Motors, Panama,,13/01/2025
BR1670,Rolls-Royce Motors, Papua New Guinea,,14/01/2025
BR1680,Saab Motors, Paraguay,,15/01/2025
BR1690,SAIC Motor Motors, Peru,,16/01/2025
BR1700,Saleen Motors, Philippines,,17/01/2025
BR1710,Samsung Motors, Pitcairn Islands (UK),,18/01/2025
BR1720,San Motors, Poland,,19/01/2025
BR1730,Santa Matilde Motors, Portugal,,20/01/2025
BR1740,Santana Motors, Puerto Rico (US),,21/01/2025
BR1750,Saturn Motors, Qatar,,22/01/2025
BR1760,Scion Motors, Romania,,23/01/2025
BR1770,Seat Motors, Russia,,24/01/2025
BR1780,Shelby SuperCars Motors, Rwanda,,25/01/2025
